-1
-3
-5.05714
-7.1638
-9.35443
-12.5191
-14.6758
-16.8549
-20.0753
-22.3121
-25.5254
-27.7533
-30.9843
-33.2331
-36.453
-38.6932
-42.0078
-45.2585
-47.489
-50.7257
-52.9718
-56.2918
-59.5644
-61.8069
-65.1301
-68.3961
-70.6339
-73.9508
-77.2305
-79.4779
-82.799
-86.073
-88.3124
-91.6462
-94.9962
-98.26
-100.515
-103.827
-107.106
-109.352
-112.683
-116.039
-119.317
-121.565
-124.888
-128.24
-131.517
-133.758
-137.082
-140.444
-143.722
-145.963
-149.296
-152.654
-155.932
-158.17
-161.52
-164.88
-168.228
-171.498
-173.741
-177.048
-180.412
-183.702
-185.931
-189.262
-192.635
-195.987
-199.275
-201.532
-204.846
-208.225
-211.581
-214.835
-217.089
-220.407
-223.757
-226.938
-230.414
-232.657
-235.994
-239.352
-242.715
-245.983
-248.24
-251.572
-254.941
-258.299
-261.666
-264.932
-267.17
-270.488
-273.844
-277.228
-280.504
-282.75
-286.083
-289.451
