0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,0.12083,00
