0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,0.216662,00
