11,5,0:0,1:0,0.758078:-0.970296,1.33165:-1.78945,2.15081:-1.21587,-7.2,-4.89391,0.203
11,5,0:0,1:0,0.707628:-0.956305,1.23755:-1.80435,2.0856:-1.27443,-7.2,-4.98605,0.14
