3,5,0:0,1:0,0.5:-0.866025,1.36603:-1.36603,1.95381:-0.557008,-7.2,-6.27576,0.219
3,5,0:0,1:0,0.5:-0.866025,1.19466:-1.58537,1.69466:-0.71934,-7.2,-6.74954,0.219
