9,5,0:0,1:0,1.42262:-0.906308,2.41031:-1.06274,2.99809:-0.253725,-7.2,-4.26789,0.203
9,5,0:0,1:0,1.5:-0.866025,2.49756:-0.935782,2.99756:-0.0697565,-7.2,-4.25923,0.188
