6,5,0:0,1:0,1.10453:0.994522,0.104681:0.977069,-0.815824:0.586338,-7.2,-6.57467,0.171
6,5,0:0,1:0,0.484962:-0.857167,1.48481:-0.87462,1.99985:-0.0174524,-7.2,-7.16942,0.157
