2,5,0:0,1:0,0.5:0.866025,-0.5:0.866025,-1:2.89482e-16,-7.2,-7.17641,0.171
2,5,0:0,1:0,0.5:0.866025,-0.5:0.866025,-1:2.89482e-16,-7.2,-7.17641,0.14
