0,5,0:0,1:0,0.484962:0.857167,-0.515038:0.857167,-0.999848:-0.0174524,-7.2,-7.16732,0.187
0,5,0:0,1:0,0.5:-0.866025,1.49985:-0.883478,1.99985:-0.0174524,-7.2,-7.16915,0.171
