8,5,0:0,1:0,1.99619:0.0871557,1.39438:0.885791,0.396816:0.816035,-7.2,-6.51902,0.219
8,5,0:0,1:0,1.99255:0.121869,1.37688:0.90988,0.382363:0.805352,-7.2,-6.19644,0.203
