7,5,0:0,1:0,0.484962:0.857167,-0.514886:0.839715,-0.999695:-0.0349048,-7.2,-7.15819,0.094
7,5,0:0,1:0,0.51519:0.87462,-0.484657:0.857167,-1.01458:0.0091192,-7.2,-7.14989,0.109
