0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,0.232711,00
