0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00.015
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,0.110231,00
