0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00.015
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,0.133685,00
