0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,0.241661,00
