0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,0.153248,00
