9,6,0:0,1:0,1.99863:-0.052336,2.52855:0.795712,1.52916:0.830612,0.52931:0.848064,-9.3,-9.23876,0.375
9,6,0:0,1:0,1.99939:-0.0348995,2.54403:0.803771,1.54418:0.821223,0.544334:0.838676,-9.3,-9.13454,0.344
