10,6,0:0,1:0,0.384339:0.788011,-0.611856:0.700855,-1.01859:-0.21269,-0.611856:-1.12624,-9.3,-6.89421,0.344
10,6,0:0,1:0,1.35837:0.93358,0.813729:1.77225,-0.182466:1.6851,-0.770251:0.876078,-9.3,-6.12591,0.375
