0,6,0:0,1:0,0.51519:0.87462,-0.48481:0.87462,-1.02945:0.0359491,-0.499529:-0.812099,-9.3,-9.22506,0.375
0,6,0:0,1:0,0.484962:0.857167,-0.515038:0.857167,-0.999848:-0.0174524,-0.48481:-0.87462,-9.3,-9.34738,0.328
