3,6,0:0,1:0,1:1,0.000152305:0.982548,-0.999695:0.965095,-0.982243:-0.0347525,-9.3,-8.04536,0.407
3,6,0:0,1:0,1:1,0.00137047:1.05234,-0.99863:1.05234,-0.99863:0.052336,-9.3,-7.89941,0.313
