1,6,0:0,1:0,0.484962:-0.857167,1.48481:-0.87462,2.02945:-0.0359491,1.54464:0.838671,-9.3,-9.31112,0.375
1,6,0:0,1:0,0.577382:0.906308,-0.422618:0.906308,-1.0104:0.0972908,-0.587785:-0.809017,-9.3,-9.20738,0.328
