7,6,0:0,1:0,0.5:0.866025,-0.0591929:1.69506,-1.05904:1.67761,-0.529121:0.829562,-9.3,-9.24347,0.281
7,6,0:0,1:0,0.930244:0.997564,-0.0697565:0.997564,-0.898794:0.438371,-0.829038:-0.559193,-9.3,-8.68187,0.25
