2,6,0:0,1:0,0.470081:0.848048,-0.261273:1.53005,-1.02732:0.887259,-0.974981:-0.111371,-9.3,-7.76024,0.437
2,6,0:0,1:0,0.470081:0.848048,-0.52931:0.813149,-0.951928:-0.0931592,-0.378352:-0.912311,-9.3,-9.21145,0.312
