8,6,0:0,1:0,1.97815:0.207912,2.27052:1.16422,1.29237:0.956305,0.318002:0.731354,-9.3,-0.985734,0.297
8,6,0:0,1:0,1.99863:0.052336,2.4681:0.935284,1.46947:0.882948,0.470842:0.830612,-9.3,-9.17217,0.359
