0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,0.108331,00
