0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,0.571199,00
