0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00.015
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,0.17952,00
