57,0.767945,1.27409,1.0821,1.02974,1.02974,1.0821,-2.11185,2.11185,1.0472,-0.0174533,1.0472,0,1.0821,0,1.02974,0.0174533,1.01229,0.0174533,0.0349066,1.0472,0.0174533,1.01229,-0.0523599,0.15708,0.925025,0.0523599,-0.0174533,1.0472,0.0174533,0.0698132,0.942478,0.0174533,0.122173,0.907571,-0.0349066,0.0872665,0.10472,-1.98968,-1.23918,-0.0174533,-0.0349066,0,-0.872665,-0.0872665,-0.0523599,-0.0174533,-0.959931,2.07694,-0.0349066,2.0944,0,0,0,0,0,0,0,-144.396
57,-2.58309,0.453786,2.04204,1.11701,0.994838,1.0821,0.0349066,0.994838,1.0821,0.0349066,0.890118,0.226893,0.872665,0.191986,0.907571,0.0698132,0.994838,-0.10472,0.296706,0.855211,0.0523599,1.02974,0.0174533,-0.314159,1.32645,-0.0872665,0.226893,0.767945,0.0349066,0.15708,0.890118,0.0523599,0.0349066,0.977384,0.0349066,-0.0349066,-2.0944,-1.02974,-0.0174533,0,-1.02974,0.0174533,-0.0174533,-0.0174533,-0.994838,-0.0349066,0.0872665,-0.261799,-0.698132,-0.122173,0,0,0,0,0,0,0,-140.255
