43,-2.79253,-1.43117,1.01229,1.0821,0.977384,1.0821,0.0523599,-2.00713,-1.16937,0.0174533,-1.01229,-0.0698132,-0.977384,0,-1.06465,0.0698132,-1.13446,0,-0.0698132,-0.872665,-0.0349066,-1.09956,2.05949,-2.1293,-0.471239,-0.0349066,-0.471239,-0.0174533,2.0944,1.0821,-3.03687,-0.279253,-0.977384,0,0.0174533,-0.0174533,-0.959931,0.0174533,-0.0872665,-0.925025,-0.15708,-0.0174533,2.28638,5.78145e+11
43,-0.890118,2.96706,-2.0944,-1.0821,-1.01229,-1.0821,2.11185,-2.0944,-1.06465,0,-1.0472,0,-1.0472,-0.0349066,-1.0472,0.0872665,-1.13446,2.1293,-2.1293,-0.541052,0.0349066,-0.506145,-0.314159,-0.750492,0.10472,-0.506145,-0.645772,0,-0.331613,-0.715585,-0.0349066,-0.331613,-0.663225,0,0,-0.488692,-0.628319,-0.436332,-0.0698132,0.0174533,-0.488692,-0.296706,0.575959,-103.713
43,0.855211,1.27409,-2.0944,2.07694,1.06465,1.02974,0.0349066,1.06465,1.01229,0.0174533,1.06465,0,1.02974,0.0349066,1.02974,0.0523599,0.785398,0.314159,0,0.977384,-0.0174533,0.994838,0.0698132,0.0174533,1.01229,0,-1.20428,2.21657,0.0174533,0,-0.0349066,1.0472,0.0349066,0.0349066,0.890118,0.0349066,0.0523599,0.226893,0.855211,-0.0349066,0.10472,0.925025,-1.50098,-109.196
