52,-2.77507,-1.41372,1.01229,1.0821,1.02974,1.0472,-2.0944,2.1293,-1.90241,-1.27409,-0.925025,-0.0698132,-0.0174533,-0.959931,-0.0698132,-1.01229,-0.0523599,-0.994838,-0.0523599,-0.593412,0.0174533,-0.261799,-0.471239,-0.855211,-0.122173,-0.837758,-0.0174533,-0.0174533,-0.244346,-0.733038,0.10472,-0.558505,-0.610865,-0.0349066,-0.244346,-0.820305,3.14159,0.453786,1.32645,-0.942478,-2.16421,-1.97222,2.51327,1.65806,-2.02458,2.28638,1.55334,0.698132,-2.32129,-1.11701,0,0,-nan
52,0.401426,1.67552,1.0821,-2.0944,-1.06465,-1.0472,-0.0174533,2.0944,1.0821,-0.0523599,1.0821,0,1.02974,0.0523599,1.01229,0.0349066,1.01229,0,0.0523599,1.0472,-0.0174533,1.02974,0,0.0698132,0.959931,-0.15708,0.436332,0.785398,0.0174533,0.0523599,0.994838,0.0174533,0.0523599,0.959931,0.0174533,0.0174533,0.0872665,0.959931,0.0174533,0.122173,0.890118,0.0174533,0.0174533,0.15708,0.750492,0.0349066,0.296706,0.0349066,0.785398,-1.97222,0,0,-131.229
