56,0.802851,1.27409,1.0472,-2.11185,-1.0472,-1.0472,2.11185,-2.11185,-1.06465,0,-1.02974,-0.0174533,-1.06465,0,-1.0472,2.0944,-2.11185,-1.01229,0,-0.0174533,-0.0349066,-1.01229,-0.0872665,-0.959931,-0.0174533,-0.0698132,-0.942478,-0.0174533,-0.139626,-0.907571,0,-0.0349066,-0.139626,-0.610865,-0.715585,-0.523599,-0.0698132,-0.0349066,0.0523599,-0.191986,-0.837758,-0.15708,0.0523599,-1.02974,-0.0174533,0,-0.0174533,-0.977384,0.0174533,-0.0872665,0,0,0,0,0,0,-139.372
56,0.314159,-2.32129,2.0944,1.06465,1.0472,0.977384,-2.11185,-1.0472,-0.994838,-0.0174533,-1.0472,-0.0349066,-1.01229,-0.0523599,-1.02974,-0.0349066,-0.942478,-0.0523599,-0.0698132,-1.0472,0.0698132,-1.0821,0,0,-0.907571,-0.0698132,-0.261799,-0.837758,-0.0174533,-0.0174533,-1.0472,-0.0698132,2.1293,1.0472,0,1.09956,-0.0174533,0,0.0174533,-1.76278,-1.39626,0.279253,-0.418879,0,-0.523599,-0.331613,-0.15708,-0.698132,-0.20944,0,0,0,0,0,0,0,-137.105
