23,-1.20428,-0.872665,-1.06465,2.0944,1.06465,1.0472,-2.0944,2.11185,1.01229,0.0349066,1.01229,0.0523599,1.0472,0,1.01229,0.0523599,1.01229,-1.64061,2.1293,0,0.366519,0.174533,1.93732,-52.6193
23,0.785398,1.29154,-2.16421,2.11185,0.994838,1.0821,0.10472,-2.0944,-1.06465,-0.10472,-0.977384,2.0944,1.06465,0.994838,0.0174533,0.0523599,1.0472,0.0349066,0.907571,0.10472,0.0174533,0.977384,1.71042,-54.647
23,-0.0523599,2.05949,1.16937,-2.11185,-1.06465,-1.06465,0,-1.06465,-0.994838,-0.0174533,-1.09956,0,-0.994838,-0.0174533,-1.06465,0,-1.0472,0,2.11185,1.02974,0.0174533,1.01229,-2.28638,-55.6299
23,1.97222,0.139626,0.994838,-2.04204,-1.09956,-0.942478,-0.10472,2.1293,1.01229,0.0872665,0.994838,-0.0349066,1.11701,-0.0523599,1.06465,-0.0523599,1.11701,-0.0174533,-2.0944,-1.02974,-0.0523599,-1.02974,-1.27409,-55.5237
23,-0.0698132,-1.95477,2.1293,-2.11185,-0.994838,-1.11701,0,2.0944,1.0472,0,1.0821,0,1.0472,-0.0523599,1.0821,0,1.02974,0,0.10472,0.977384,0,1.02974,-0.802851,-55.3276
23,-2.25147,0.15708,-1.0472,2.0944,-2.1293,-1.01229,-1.06465,-0.0174533,-0.994838,-0.0872665,2.1293,1.0472,0.0349066,1.01229,0.0174533,-2.11185,-1.0472,0,-1.02974,0,2.0944,1.0472,1.39626,-55.983
23,-0.191986,2.30383,-2.0944,2.1293,1.01229,1.0821,-0.0523599,1.15192,0.925025,0.0872665,0.994838,0.0872665,1.01229,0.0174533,1.01229,0.0523599,0.977384,0,0.0523599,1.11701,-0.0349066,0.977384,-0.453786,-54.8405
23,-0.191986,2.33874,-2.1293,2.0944,1.0472,1.0821,0,1.09956,0.942478,0.122173,0.994838,0.0872665,0.959931,0.122173,0.907571,0.174533,0.890118,0,-2.42601,-0.453786,-0.488692,-0.663225,1.11701,3.21045
23,-0.174533,-1.91986,-1.0472,-1.06465,-1.0472,-0.942478,-0.191986,-0.977384,-1.02974,-0.0349066,-1.01229,-0.0174533,3.14159,0.593412,1.69297,-0.139626,1.55334,0.890118,2.30383,2.18166,-1.22173,-0.0698132,-1.53589,-nan
