60,0.715585,1.36136,1.0821,1.02974,1.0472,1.0821,-2.0944,2.1293,0.977384,0.122173,0.907571,0.139626,0.994838,0.0872665,0.942478,0.0523599,1.01229,0,0.0698132,1.02974,0.0698132,0.907571,0.0523599,-2.0944,-1.0821,0,-0.959931,0,-0.0698132,-1.02974,-0.0174533,0.0523599,-0.122173,-0.994838,0.0174533,-0.0349066,-0.977384,2.07694,-2.1293,-0.488692,-0.122173,-0.401426,0.0174533,0,-0.0174533,-0.383972,-0.733038,-0.0174533,-0.349066,-0.541052,0,0,0,0,0,0,0,0,0,0,-139.883
60,3.05433,-0.907571,-2.07694,2.11185,1.0472,1.01229,-2.0944,-1.0821,-0.977384,1.67552,-2.14675,-0.593412,0,-0.471239,-0.593412,-0.471239,-0.645772,-0.453786,-0.471239,0.0349066,-0.750492,-0.436332,-0.15708,2.11185,1.09956,0.0698132,0.453786,0.575959,-1.22173,1.85005,0,0,0.383972,0.0349066,0.715585,0.331613,0.0872665,0.558505,0.488692,0.0174533,-0.0174533,0.680678,0.10472,0.0523599,-0.453786,1.65806,-0.0174533,0.0174533,0.383972,-0.0174533,0,0,0,0,0,0,0,0,0,0,-130.246
