50,2.53073,1.64061,-0.994838,-1.11701,-0.994838,-1.0821,0.0349066,2.0944,1.02974,0.0174533,1.06465,-0.436332,1.44862,0,0.733038,0.331613,0.785398,0.174533,0,0.907571,0.191986,0.890118,0.122173,0.0349066,0.890118,-0.10472,-2.11185,-0.959931,-0.0523599,1.90241,1.27409,0.0349066,0.890118,-0.226893,0.506145,0.122173,-0.0174533,0.575959,0.0872665,0.279253,0.767945,0.122173,0.0349066,0.174533,0.610865,0.279253,0.122173,0.750492,0.122173,-1.44862,-118.088
50,-2.9147,0.872665,-1.09956,-0.977384,-1.06465,-1.09956,2.11185,-2.11185,-0.994838,-0.0349066,-1.0472,0,-1.0821,-0.0174533,-0.977384,-0.0523599,-1.01229,-0.0174533,2.11185,1.0472,0,1.02974,-0.0174533,0.0872665,0.872665,0.15708,3.14159,-0.698132,-1.25664,0.645772,2.49582,-2.93215,-0.174533,-2.19911,1.91986,1.74533,-0.0174533,-0.488692,-2.94961,-0.15708,0.994838,0.366519,-1.85005,2.3911,-2.37365,1.13446,-1.43117,2.60054,-2.82743,-1.29154,-nan
