47,1.3439,0.767945,-2.07694,2.0944,1.0821,0.994838,-2.0944,-1.06465,-0.994838,-0.0698132,-1.01229,2.1293,1.0472,1.02974,-0.0174533,-2.11185,-1.02974,0,-1.02974,-0.0349066,-1.0472,0.0174533,0,2.14675,0.977384,0.0174533,0.0174533,1.0472,-0.0349066,0.0872665,0.977384,0.0698132,-0.0523599,1.06465,-0.0349066,0,0.122173,0.959931,0.0174533,0.10472,0.872665,0,0.0698132,0.226893,0.750492,0.0174533,2.49582,-121.562
47,-2.33874,-1.81514,0.977384,1.11701,1.01229,1.06465,-2.11185,-1.0472,-1.0472,-0.0349066,-0.994838,-0.0349066,-1.06465,-0.0349066,-1.0472,0.0872665,-1.0821,0,-0.0872665,-0.977384,0,-1.0821,0.0349066,-0.0698132,-0.959931,-0.0174533,-0.680678,0.20944,-0.628319,-0.296706,-0.680678,-0.0349066,-0.383972,-0.645772,0,-0.0523599,-0.401426,2.19911,1.0472,0.279253,0.0523599,0,0.733038,0.0349066,0.191986,0.122173,-1.29154,41265.4
