5,2.82743,-1.0472,1.29154,-2.11185,-1.02974,-6.7557
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,-1.58825,-0.575959,-0.541052,1.71042,-0.15708,-5.68189
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,0.942478,1.11701,1.09956,-2.02458,-1.11701,-7.04517
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-1.6057,0,2.21657,0.191986,3.10669,-5.18505
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-2.87979,-1.78024,-1.91986,2.1293,-3.10669,-6.4202
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,-1.8675,0,-1.06465,-1.0472,2.84489,-7.16673
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,2.49582,1.81514,-1.22173,1.5708,1.98968,-6.11464
5,1.43117,0.541052,-2.0944,2.14675,-2.56563,-7.07748
5,1.43117,0.541052,-2.0944,2.14675,-2.56563,-7.07748
5,1.43117,0.541052,-2.0944,2.14675,-2.56563,-7.07748
5,1.43117,0.541052,-2.0944,2.14675,-2.56563,-7.07748
5,1.43117,0.541052,-2.0944,2.14675,-2.56563,-7.07748
5,1.43117,0.541052,-2.0944,2.14675,-2.56563,-7.07748
5,1.43117,0.541052,-2.0944,2.14675,-2.56563,-7.07748
5,1.43117,0.541052,-2.0944,2.14675,-2.56563,-7.07748
5,1.62316,0.523599,0.977384,-1.95477,-3.14159,-6.84127
5,2.1293,0,-2.68781,2.04204,0.715585,14292.9
5,-1.67552,-2.6529,-1.43117,-1.74533,-2.68781,-6.58199
5,1.41372,0,-1.85005,-1.15192,0.907571,-5.99208
5,-1.46608,-2.61799,-1.78024,1.62316,-0.767945,-5.90775
5,-2.32129,-2.00713,0.698132,1.39626,0.977384,-6.6318
5,-1.76278,-2.3911,-2.1293,2.07694,-2.93215,-7.1165
5,1.58825,0.418879,1.20428,-2.05949,2.60054,-6.91597
5,-1.85005,-2.3911,0.907571,1.27409,-1.09956,-6.66088
5,-2.86234,-1.29154,-1.67552,-1.53589,-1.20428,-5.93051
5,-1.53589,-2.82743,-1.69297,1.91986,2.96706,-6.10392
5,-0.663225,-1.20428,-1.22173,2.1293,-2.35619,-6.87302
5,2.77507,-0.872665,1.309,0.610865,0.10472,-6.36637
5,0,-2.0944,-0.0349066,-2.07694,1.15192,-7.16427
5,0,-0.453786,-1.65806,-1.48353,-1.78024,-6.55638
5,2.02458,0,1.18682,0.750492,2.40855,-6.59632
5,-0.977384,3.01942,-1.97222,2.07694,-2.86234,-6.87746
5,-0.907571,-0.802851,-1.309,-0.802851,-0.401426,-6.29141
5,0.244346,-1.91986,1.72788,-2.07694,1.64061,-5.76023
5,-0.977384,2.94961,-1.98968,-1.02974,0.942478,-6.56618
5,1.64061,2.54818,-1.02974,-1.06465,-1.25664,-7.16915
5,1.0821,1.01229,-2.05949,-1.0821,0.942478,-7.15033
