59,-1.85005,-2.30383,-2.0944,2.07694,1.0821,1.01229,-2.0944,-1.06465,-1.02974,0.0349066,-1.09956,-0.0174533,-1.01229,-0.0174533,-1.06465,-0.0174533,-0.994838,0,2.11185,1.0472,-0.0174533,1.01229,0.0174533,0.0174533,1.0472,-2.05949,2.1293,-1.65806,-1.51844,-0.628319,-0.418879,-0.0349066,0,-0.0349066,-0.593412,-0.331613,-0.122173,-0.645772,-0.349066,-0.0523599,0,-0.750492,-0.174533,-0.122173,-0.872665,-0.0174533,-0.0174533,0.0174533,-0.0174533,-0.0523599,0,0,0,0,0,0,0,0,0,-130.068
59,0.261799,-2.37365,2.1293,-2.04204,-1.09956,-0.959931,-0.15708,-0.942478,-1.0821,0.0174533,-1.06465,-0.0349066,-0.977384,-0.0349066,-1.06465,-0.994838,1.0472,2.11185,-0.0174533,1.02974,0,1.0472,0,0.0523599,0.820305,0.20944,0.0872665,0.942478,-0.0174533,-2.11185,-1.02974,-0.0174533,-0.977384,-0.0174533,-0.0523599,-0.122173,-0.925025,0.0349066,0,2.04204,1.09956,0,-0.0174533,0.994838,0,-0.122173,0.279253,-2.11185,-0.541052,-0.628319,0,0,0,0,0,0,0,0,0,3.85894e+13
