55,-1.85005,-0.244346,2.14675,0.994838,1.15192,0.959931,-2.0944,-1.0472,-0.994838,-0.0174533,-0.907571,-0.366519,-0.820305,0.139626,-1.22173,-0.0174533,-0.942478,-0.0349066,2.11185,1.0472,0.0349066,0.942478,0,0.0698132,1.0821,-0.0174533,0.0698132,0.750492,0.244346,0.0698132,0.925025,0,0.139626,0.890118,0.0349066,0.0174533,0.0523599,1.01229,0.0174533,0.0698132,0.890118,-0.0174533,0.0523599,0.15708,0.942478,0,0.122173,-0.0523599,0.785398,-0.0872665,0,0,0,0,0,-131.412
55,-1.72788,-0.349066,2.0944,1.02974,-1.76278,-1.41372,-0.750492,-0.191986,-0.872665,-0.191986,2.11185,1.09956,0.0698132,0.959931,0,0.122173,0.820305,0.0698132,1.18682,0.0698132,0.802851,0.0174533,0.0698132,0.10472,0.925025,0.0523599,1.0472,0.0349066,-0.0349066,1.02974,0.0349066,-0.0523599,0.122173,0.837758,0.0349066,0.139626,1.0821,-0.0349066,0.10472,0.802851,0.0174533,0.0349066,0.0698132,0.0872665,0.907571,0.0872665,0.0174533,0.977384,0,0.0174533,0,0,0,0,0,-133.598
