4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,-0.314159,1.72788,-0.453786,2.44346,-4.05471
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,2.70526,2.44346,-1.64061,-1.37881,-4.43391
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,3.03687,1.95477,2.18166,0.471239,-3.83387
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,2.46091,1.90241,1.69297,-3.03687,-4.26575
4,0.872665,0.925025,-1.41372,1.5708,-4.49428
4,-0.401426,-1.46608,1.62316,-1.95477,-4.45564
4,-0.680678,2.1293,-2.07694,-1.98968,-4.32353
4,-0.820305,-0.907571,-1.32645,-2.04204,-4.54396
4,-0.680678,-1.39626,-1.0472,-2.74017,-5.05781
4,-2.58309,-3.10669,-1.309,-1.69297,-3.20106
4,-0.261799,-0.925025,1.88496,2.93215,-3.76617
4,-1.09956,3.08923,-2.0944,1.16937,-4.34615
4,-1.85005,-0.10472,1.8326,1.88496,-4.61996
4,-0.436332,2.58309,-1.8326,-3.01942,-4.54431
4,-0.366519,-1.37881,-1.11701,-3.03687,-4.96199
4,2.37365,1.72788,-0.610865,0.0349066,-4.34192
4,1.11701,0.802851,0.925025,-1.15192,-4.75128
4,2.89725,-0.959931,-1.78024,-1.18682,-4.57575
4,-2.98451,0.942478,-0.872665,0.0174533,-4.56981
4,0,-1.46608,-1.69297,2.98451,-4.4998
4,0,-1.44862,-1.69297,2.86234,-4.50434
4,0,-1.69297,-1.46608,-0.314159,-4.4998
4,-0.977384,2.68781,1.18682,0.750492,-3.92769
4,3.00197,-1.29154,-1.76278,1.90241,-3.79405
4,-1.71042,-2.54818,-2.02458,0.191986,-4.88426
4,0.453786,1.64061,-1.97222,-2.68781,-4.85982
4,3.07178,-1.0821,-2.04204,1.6057,-4.84113
4,-0.959931,-1.06465,-1.13446,-0.401426,-4.98833
4,-1.95477,0,2.14675,-1.41372,-4.7205
4,2.70526,1.78024,-1.41372,-0.401426,-4.33914
4,-2.93215,-1.23918,-2.0944,2.18166,-5.06571
4,0.349066,-2.46091,-1.0821,2.6529,-4.96563
