40,-0.261799,2.32129,-2.07694,-1.0821,-1.01229,-1.0472,-0.0174533,2.1293,1.0472,-0.0349066,1.0821,0,1.02974,-0.0349066,1.11701,0,1.01229,0,-2.11185,-1.02974,-0.0174533,-1.01229,2.05949,-2.1293,-0.488692,0,-0.523599,-0.0174533,-0.331613,-0.663225,-0.0349066,-0.349066,-0.698132,-0.0349066,-0.383972,-0.593412,-0.0174533,0,0.0174533,-2.63545,-96.1648
40,2.74017,-0.680678,-2.0944,2.07694,1.11701,0.959931,-2.11185,-1.0472,-0.977384,-0.0523599,-1.06465,-0.0174533,-0.977384,-0.122173,-0.925025,-0.10472,-0.977384,-0.0349066,-0.0349066,-0.942478,-0.226893,-0.820305,-0.0698132,-0.0698132,-0.977384,-0.0349066,2.07694,1.09956,-0.0872665,1.09956,-0.0698132,0.0523599,0.191986,0.820305,-0.0174533,0.122173,0.994838,0,0,1.71042,-101.687
40,-0.872665,2.93215,1.02974,1.06465,-2.11185,-1.0472,-1.06465,0.0349066,-1.0821,0.0523599,-1.11701,-0.942478,-0.0872665,-0.0174533,-1.02974,-0.0174533,-0.994838,0.418879,-1.48353,-0.0349066,0,-0.663225,-0.314159,0,-0.715585,-0.418879,2.00713,1.18682,0.349066,0.20944,0.698132,0.0174533,0.0872665,0.593412,0.0698132,0.0174533,-2.11185,-1.0472,-0.0174533,-1.88496,-94.7122
