61,-2.14675,0.0872665,2.0944,-2.11185,-1.01229,-1.01229,-0.122173,-0.959931,-1.06465,-0.0174533,-1.02974,0,-1.06465,0,-0.994838,-0.0872665,-0.942478,-0.10472,0,-0.994838,-0.0698132,-0.994838,-0.0174533,0,-1.02974,0,-0.0698132,-0.994838,-0.0349066,3.14159,-0.820305,3.14159,-0.174533,-1.0472,2.58309,-1.20428,-0.0174533,2.94961,-2.47837,2.9147,0.890118,0.0349066,-1.23918,-2.82743,2.93215,2.14675,2.16421,3.07178,-1.98968,-2.25147,0,0,0,0,0,0,0,0,0,0,0,-nan
61,0,2.07694,-1.95477,1.95477,0.383972,1.6057,-0.436332,1.36136,0.0523599,-1.65806,1.76278,1.43117,-2.14675,-0.750492,1.02974,-1.98968,2.0944,0.314159,0.331613,-0.541052,0.0349066,1.98968,0.663225,0.680678,0.541052,-1.37881,-0.628319,-0.0523599,-1.90241,1.48353,-2.11185,-0.10472,1.85005,-1.29154,2.18166,-0.750492,0.244346,1.32645,1.46608,-0.925025,-1.93732,1.79769,0.959931,-0.139626,0.366519,-2.19911,2.07694,-1.37881,-1.8326,1.76278,-1.64061,0.296706,-2.00713,0.0872665,1.0472,0.418879,-1.20428,0.10472,1.79769,1.39626,1.98968,-103.899
61,0,-1.76278,2.61799,-2.00713,2.14675,-2.54818,-0.279253,1.22173,1.95477,2.75762,1.13446,1.13446,0.15708,0.855211,0.331613,-2.07694,-1.01229,0.0174533,1.5708,-1.50098,2.16421,-1.16937,2.1293,-0.523599,0.0174533,1.43117,1.29154,-1.93732,-0.471239,-1.71042,-0.139626,0.0174533,-1.13446,1.79769,3.14159,-2.77507,0.506145,-0.907571,0.802851,-1.27409,-1.48353,1.50098,0.366519,-1.32645,0.558505,0.174533,2.56563,1.72788,-1.91986,0.680678,0.0349066,2.14675,0.0698132,0.837758,-0.436332,2.04204,-0.0872665,2.53073,-1.6057,-0.20944,0.593412,-nan
