48,0.541052,-2.58309,-1.11701,2.0944,1.0821,1.0472,-2.11185,2.11185,0.994838,0.10472,0.977384,0.0349066,1.06465,-0.0349066,1.0472,0.0349066,1.01229,0.0174533,-2.11185,-1.01229,0,-1.06465,-0.0174533,0,-1.02974,0.0174533,-0.0174533,-1.0472,0,-0.0349066,-1.01229,-0.0174533,-0.0174533,-1.01229,-0.0523599,0.0872665,2.11185,0.977384,-0.0523599,0.139626,0.977384,-0.0174533,0.0174533,-2.0944,-1.0821,0.0349066,0,1.81514,-128.454
48,1.76278,0.296706,1.09956,0.994838,1.0821,1.0472,-2.0944,-1.06465,-1.0472,0,-1.0472,-0.0349066,-1.01229,-0.0174533,-1.0821,0.0174533,-1.02974,0.0174533,2.11185,1.02974,-0.0872665,-0.645772,2.07694,-0.0174533,0,0.436332,0.279253,-0.0174533,0.890118,0.174533,0,-2.11185,-1.06465,0,-0.10472,-0.907571,-0.0523599,0,-0.20944,-0.244346,-0.314159,0.122173,2.11185,0.994838,0.0523599,0.15708,-2.05949,0.383972,-114.986
