0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00.015
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,0.169816,00
