0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00.015
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,0.136591,00
