0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00.015
0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,0.106495,00
