0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,0.285599,00
