39,-2.87979,-1.309,-2.1293,2.0944,1.06465,1.0472,-0.279253,1.3439,0.802851,0.20944,0.890118,0.15708,0.942478,0.0523599,1.02974,0.0523599,0.959931,-0.0349066,-2.11185,-1.01229,-0.0174533,-0.959931,3.14159,2.02458,-2.47837,-2.87979,0.244346,-0.226893,1.22173,-0.401426,1.58825,1.78024,2.46091,-1.3439,-0.942478,1.09956,0.279253,0.366519,-3.14159,-nan
39,-2.35619,0.226893,2.10064,1.04457,1.06238,1.01984,-2.09359,-1.05962,-1.02149,0.0236667,-1.1293,0.0689229,-1.0302,-0.00877789,-1.08075,-0.0278559,-1.03521,0.11091,2.12025,0.956939,-0.229147,1.30327,-0.0204839,0.024843,0.86619,0.142074,0.0412198,0.934583,0.0553863,0.0196172,0.888718,0.261293,-0.052125,0.917844,0.0557585,0.0666411,0.00789815,1.04869,0.488692,-100.521
