32,-3.12414,1.0472,-1.0472,-1.06465,-1.0472,-1.01229,2.11185,1.0472,1.01229,0.0349066,1.01229,0.0523599,1.02974,0.0349066,1.01229,0.0523599,0.959931,0.0349066,0.0698132,1.02974,0.0523599,0.942478,0,0.139626,0.907571,0.0174533,0.20944,0.733038,0.20944,0.0872665,0.872665,2.46091,-77.8813
32,0.925025,1.11701,1.11525,0.985041,1.08804,1.04667,-2.15776,-1.01475,-0.820535,-0.446788,-0.792711,-0.0549475,-1.01306,-0.0161272,-1.05095,-8.76161e-05,-1.03158,-0.0275644,2.10394,1.0463,0.0210385,1.03389,-0.0117733,-2.0852,-1.04654,-0.0177489,-1.02837,0.016909,-0.0412827,-1.02341,-0.0182127,-2.47837,-81.4452
