31,-2.18166,-1.98968,1.02974,-2.11185,-1.02974,-1.02974,2.07694,1.0821,1.02974,-0.0349066,1.06465,-0.0523599,1.11701,0,1.02974,-0.0174533,1.0472,0,-2.1293,-1.01229,-0.0349066,-0.994838,-0.0349066,-0.0349066,-0.942478,-0.0698132,-0.0523599,-0.994838,0.0872665,-0.244346,-1.16937,-77.7974
31,-1.16937,-0.925025,-1.0472,2.1293,0.994838,1.0821,0,1.0472,1.0472,-0.0174533,1.06465,0,1.06465,0,1.01229,0.0349066,1.02974,0.0174533,-2.0944,-1.06465,0,-1.0472,0.0349066,-0.0872665,-0.977384,0,-0.0349066,-1.02974,0,-0.0523599,-1.3439,-79.0553
31,-2.93215,0.925025,2.07694,1.06465,-1.81514,-1.309,-0.890118,-0.10472,-0.942478,-0.122173,2.0944,1.09956,-0.0349066,1.06465,0.0349066,0.0174533,-2.16421,-0.977384,-0.0349066,2.11185,1.0472,0.0174533,0.994838,0.0698132,0.471239,-0.122173,0.872665,0.15708,0.488692,0,2.00713,-72.091
