29,-2.9147,0.820305,-1.06465,2.0944,1.06465,1.02974,-2.0944,-1.06465,-1.02974,0,-1.06465,0,-1.0472,-0.0349066,-1.01229,-0.0349066,-1.01229,0,2.11185,1.0472,-0.0174533,1.02974,0.0174533,0,1.0472,0,0.0174533,1.0472,-2.05949,-72.8836
29,-0.0174533,2.11185,1.04357,-2.08932,-1.05539,-1.04483,0.0149556,2.10154,1.04178,-0.0142625,1.0426,-0.00347462,1.11844,-0.0891209,1.05541,0.0223275,1.0528,-0.00983429,0.00900775,1.04032,0.0155913,1.01935,0.0654318,-0.456595,1.47738,-0.0819453,0.105144,0.612922,1.67552,-71.0345
