15,-2.16421,0.0872665,-1.06465,-1.02974,-1.06465,-1.01229,-0.0523599,-1.0472,-1.02974,0,-1.0821,0.0349066,-1.0472,1.79769,0.488692,-32.3382
15,0.715585,-2.80998,-1.05837,-0.976951,-1.14052,-0.981494,-0.0174511,-1.03742,-1.05613,-0.044686,-1.00119,0.0278872,-1.08226,-0.00881945,-0.279253,-32.9709
15,1.79769,2.3911,2.14492,1.01481,1.05406,1.07658,-2.13732,2.09446,1.04184,0.0285977,1.0391,-0.0296546,1.09343,-0.0149301,-0.20944,-32.9978
15,1.15192,0.959931,-2.1097,-1.06164,2.09572,1.07376,1.00465,0.0336687,1.0714,-0.0208872,-2.09512,-1.03411,-0.0079788,-1.06137,2.33874,-33.1246
