24,-1.309,-0.802851,-0.994838,-1.13446,-0.907571,-1.11701,-0.0698132,-0.890118,-1.15192,0,-0.994838,0,-1.09956,0.0174533,-1.01229,0.0174533,-1.11701,0.0174533,-0.0349066,-0.959931,0,-1.11701,0,-0.296706,-58.3894
24,2.18166,1.98968,-0.994838,-1.11701,-0.994838,-1.0821,0.0349066,-1.06465,-1.0472,-0.0174533,-1.02974,0.0174533,-0.959931,-0.226893,-0.907571,-0.0349066,-1.02974,-0.0174533,2.11185,-2.05949,-1.0821,0,-0.0174533,1.88496,-57.9344
24,-1.91986,-2.25147,1.0472,-2.0944,2.0944,1.0821,0.977384,0.10472,0.977384,-2.0944,-1.06465,-1.01229,0,2.11185,1.0472,-0.0349066,1.06465,0,1.0472,0.0174533,0.0349066,0.994838,-0.0174533,1.78024,-58.7861
