3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.74533,0,-1.22173,-2.90504
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-1.27409,2.70526,-1.309,-2.58701
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,-0.401426,2.18166,2.82743,-2.92278
3,0.977384,-2.51327,-3.14159,-2.23761
3,0.977384,-2.51327,-3.14159,-2.23761
3,0.977384,-2.51327,-3.14159,-2.23761
3,0.977384,-2.51327,-3.14159,-2.23761
3,0.977384,-2.51327,-3.14159,-2.23761
3,0.977384,-2.51327,-3.14159,-2.23761
3,-1.15192,-0.401426,1.58825,-2.89004
3,2.30383,2.1293,-2.58309,-2.77494
3,-2.37365,-1.67552,-0.907571,-2.34783
3,3.10669,1.41372,-1.39626,-2.88448
