19,1.53589,2.61799,-1.06465,-1.02974,2.11185,1.0472,1.02974,0,1.0821,-2.07694,2.0944,1.0472,0.0174533,0.977384,0.0174533,0.0523599,1.02974,0.0523599,2.18166,-43.2091
19,1.98968,0.15708,-2.11185,2.02458,-2.07694,-1.09956,-0.994838,0.0523599,-1.15192,2.11185,1.06465,1.06465,0.0349066,-0.0349066,1.01229,0,1.09956,-0.0174533,0.279253,-43.0516
19,1.81514,0.261799,1.06465,1.02974,1.0472,1.02974,0.0523599,1.0472,0.994838,0,1.11701,-0.0872665,1.06465,0.0523599,0.994838,0.0174533,1.02974,0,-2.07694,-44.9502
