0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,0.523599,00
