0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00.015
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,0.161107,00
