0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,0.139626,00
