0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,0.392699,00
