0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,0.19635,00
