5,7,0:0,1:0,0.561629:-0.898794,1.51269:-1.20781,1.91942:-0.294266,1.69447:0.680104,0.724175:0.922026,-12.5,-11.2631,0.484
5,7,0:0,1:0,0.5:-0.866025,1.5:-0.866025,2:-2.54029e-16,1.48496:0.857167,0.484962:0.857167,-12.5,-12.519,0.422
