11,7,0:0,1:0,1.99255:0.121869,1.88802:1.11639,1.32882:1.94543,0.499787:1.38624,-0.319365:0.812659,-12.5,-6.61397,0.515
11,7,0:0,1:0,1.99255:0.121869,1.87068:1.11442,1.2971:1.93357,0.477948:1.35999,-0.341204:0.786415,-12.5,-5.93132,0.5
