4,7,0:0,1:0,0.5:0.866025,-0.5:0.866025,-0.98481:-0.0085943,-0.48481:-0.87462,0.515038:-0.857167,-12.5,-12.519,0.532
4,7,0:0,1:0,1.10453:0.994522,0.105138:0.959622,-0.815367:0.568891,-0.885124:-0.428673,-0.0560861:-0.987866,-12.5,-10.9899,0.516
