2,7,0:0,1:0,0.484962:0.857167,-0.514429:0.822268,-0.968419:-0.0687387,-0.352758:-0.856749,0.645872:-0.909085,-12.5,-11.8863,0.531
2,7,0:0,1:0,0.455361:0.838671,-0.54403:0.803771,-0.966648:-0.102537,-0.323861:-0.868581,0.672334:-0.955737,-12.5,-11.6826,0.562
