3,7,0:0,1:0,1:1,0.000152305:0.982548,-0.999695:0.965095,-0.964796:-0.0342956,-0.449758:-0.891463,-12.5,-10.1839,0.625
3,7,0:0,1:0,1:1,0.000152305:0.982548,-0.999695:0.965095,-0.982243:-0.0347525,-0.452324:-0.882801,-12.5,-10.2134,0.594
